time,x,y,burned,fuel,moisture,elevation
48,7,18,4.96173e-05,0.645194,0.318204,0
48,8,18,0.000316265,0.967155,0.240244,0
48,9,18,0.00126945,0.975081,0.330736,0
48,10,18,0.00555907,0.86123,0.230874,0
48,11,18,0.025739,0.71369,0.063715,0
48,12,18,0.0770769,0.764905,0.127245,0
48,13,18,0.159717,0.786859,0.397335,0
48,14,18,0.524702,0.376269,0.0361927,0
48,15,18,0.892482,0,0.0436439,0
48,16,18,0.990758,0,0.306076,0
48,17,18,1,0,0.175269,0
48,18,18,1,0,0.351156,0
48,19,18,1,0,0.34756,0
48,20,18,1,0,0.118748,0
48,21,18,1,0,0.131352,0
48,22,18,1,0,0.243933,0
48,23,18,1,0,0.152168,0
48,24,18,0.980304,0,0.238594,0
48,25,18,0.740498,0.0777772,0.177768,0
48,26,18,0.434977,0.17089,0.234825,0
48,27,18,0.209805,0.457573,0.25703,0
48,28,18,0.0943055,0.809432,0.200178,0
48,29,18,0.0256669,0.791279,0.380591,0
48,30,18,0.00747944,0.931387,0.365695,0
48,31,18,0.00263163,0.922875,0.0435673,0
48,32,18,0.000559233,0.659038,0.21065,0
48,33,18,0.000107171,0.698321,0.190678,0
48,34,18,1.90184e-05,0.757727,0.219766,0
48,35,18,2.52987e-06,0.898748,0.286196,0
48,36,18,3.30546e-07,0.808493,0.328957,0
48,37,18,3.80025e-08,0.772345,0.358686,0
48,38,18,4.33445e-09,0.628512,0.381864,0
48,39,18,9.24086e-10,0.861877,0.15203,0
48,0,19,4.81074e-11,0.678862,0.191673,0
48,1,19,2.90814e-10,0.677823,0.0665326,0
48,2,19,1.97191e-09,0.846941,0.209234,0
48,3,19,1.51536e-08,0.868038,0.371842,0
48,4,19,1.15152e-07,0.812904,0.232373,0
48,5,19,7.41552e-07,0.63585,0.287054,0
48,6,19,4.31383e-06,0.759958,0.39069,0
48,7,19,3.25644e-05,0.929237,0.208992,0
48,8,19,0.0001356,0.649153,0.343766,0
48,9,19,0.000815373,0.919097,0.0738341,0
48,10,19,0.00270705,0.715404,0.317363,0
48,11,19,0.00946885,0.664623,0.367101,0
48,12,19,0.0395968,0.730214,0.0348156,0
48,13,19,0.103311,0.822988,0.149404,0
48,14,19,0.249667,0.560932,0.0449217,0
48,15,19,0.34065,0.260384,0.255194,0
48,16,19,0.537748,0.268322,0.237415,0
48,17,19,0.699123,0.218375,0.258642,0
48,18,19,0.9608,0,0.144309,0
48,19,19,0.915148,0.0472088,0.307978,0
48,20,19,1,0,0.102258,0
48,21,19,0.941177,0,0.292783,0
48,22,19,0.80483,0.135639,0.26857,0
48,23,19,0.587552,0.33626,0.306662,0
48,24,19,0.508727,0.151155,0.169578,0
48,25,19,0.361672,0.299522,0.0940942,0
48,26,19,0.189814,0.75789,0.189157,0
48,27,19,0.104598,0.709545,0.0713784,0
48,28,19,0.043055,0.681854,0.0920985,0
48,29,19,0.012635,0.669839,0.255184,0
48,30,19,0.00339759,0.699356,0.252806,0
48,31,19,0.00118301,0.622199,0.0567098,0
48,32,19,0.000273394,0.709543,0.238819,0
48,33,19,6.06896e-05,0.870276,0.177087,0
48,34,19,9.73526e-06,0.778307,0.289807,0
48,35,19,1.85565e-06,0.606327,0.136436,0
48,36,19,2.3295e-07,0.927483,0.241288,0
48,37,19,2.49588e-08,0.734891,0.36221,0
48,38,19,3.58855e-09,0.909049,0.105958,0
48,39,19,6.18513e-10,0.858116,0.2383,0
48,0,20,3.00097e-11,0.760475,0.146782,0
48,1,20,1.3502e-10,0.737424,0.246862,0
48,2,20,1.06641e-09,0.776964,0.332745,0
48,3,20,1.12932e-08,0.867841,0.0279726,0
48,4,20,7.19139e-08,0.856067,0.108459,0
48,5,20,4.20914e-07,0.837124,0.272053,0
48,6,20,3.33483e-06,0.692328,0.182743,0
48,7,20,1.95869e-05,0.67611,0.0209355,0
48,8,20,8.82245e-05,0.751302,0.145178,0
48,9,20,0.000332861,0.997859,0.178541,0
48,10,20,0.00115171,0.732276,0.23219,0
48,11,20,0.00377434,0.631733,0.384666,0
48,12,20,0.0136004,0.840384,0.301935,0
48,13,20,0.0412898,0.626901,0.163791,0
48,14,20,0.0651843,0.703891,0.328723,0
48,15,20,0.147354,0.453141,0.120341,0
48,16,20,0.212641,0.779853,0.189955,0
48,17,20,0.365885,0.387125,0.0479316,0
48,18,20,0.467465,0.522201,0.00801054,0
48,19,20,0.403151,0.491721,0.30744,0
48,20,20,0.433415,0.264048,0.268623,0
48,21,20,0.489605,0.147567,0.102819,0
48,22,20,0.285434,0.629726,0.345874,0
48,23,20,0.254316,0.589078,0.202735,0
48,24,20,0.2212,0.442522,0.0252436,0
48,25,20,0.140961,0.506098,0.0909429,0
48,26,20,0.075864,0.660806,0.152364,0
48,27,20,0.0392603,0.699268,0.0956221,0
48,28,20,0.0132499,0.79064,0.330114,0
48,29,20,0.00427338,0.707608,0.376955,0
48,30,20,0.00179967,0.947535,0.0647057,0
48,31,20,0.000429707,0.914081,0.229835,0
48,32,20,0.000129787,0.8265,0.156417,0
48,33,20,2.92226e-05,0.800432,0.158872,0
48,34,20,5.24502e-06,0.815888,0.25118,0
48,35,20,9.0416e-07,0.869721,0.212992,0
48,36,20,1.76937e-07,0.888569,0.0565112,0
48,37,20,1.7108e-08,0.684793,0.327494,0
48,38,20,2.79661e-09,0.729011,0.00915753,0
48,39,20,5.38567e-10,0.661516,0.0894458,0
48,0,21,1.47327e-11,0.982929,0.229217,0
48,1,21,7.99373e-11,0.973092,0.230065,0
48,2,21,8.0634e-10,0.791742,0.125491,0
48,3,21,5.85621e-09,0.842548,0.0556792,0
48,4,21,2.86838e-08,0.959305,0.331733,0
48,5,21,2.14505e-07,0.727012,0.381119,0
48,6,21,1.5316e-06,0.930079,0.266523,0
48,7,21,8.47256e-06,0.648696,0.191294,0
48,8,21,3.70743e-05,0.802406,0.0930205,0
48,9,21,0.000109111,0.631877,0.310689,0
48,10,21,0.000426735,0.648387,0.237716,0
48,11,21,0.00133422,0.973245,0.350442,0
48,12,21,0.00440185,0.706699,0.340579,0
48,13,21,0.0139356,0.586197,0.00707512,0
48,14,21,0.0256508,0.81537,0.145919,0
48,15,21,0.0419152,0.712669,0.225776,0
48,16,21,0.0828361,0.593877,0.0847021,0
48,17,21,0.0954207,0.69842,0.301701,0
48,18,21,0.145811,0.701988,0.118942,0
48,19,21,0.166657,0.605478,0.0682659,0
48,20,21,0.128814,0.501038,0.313078,0
48,21,21,0.152045,0.55411,0.0711066,0
48,22,21,0.105853,0.770794,0.247221,0
48,23,21,0.0911895,0.762086,0.0915578,0
48,24,21,0.0707271,0.622331,0.0883211,0
48,25,21,0.0391424,0.630359,0.262289,0
48,26,21,0.0211715,0.918035,0.289727,0
48,27,21,0.0121139,0.904724,0.161919,0
48,28,21,0.00540381,0.856227,0.141694,0
48,29,21,0.00177821,0.808424,0.192654,0
48,30,21,0.000593608,0.670161,0.154832,0
48,31,21,0.000212752,0.985316,0.0994321,0
48,32,21,5.06397e-05,0.653471,0.167432,0
48,33,21,1.16777e-05,0.916123,0.232859,0
48,34,21,2.90685e-06,0.872387,0.0758779,0
48,35,21,5.03501e-07,0.847579,0.1294,0
48,36,21,7.13892e-08,0.933721,0.25172,0
48,37,21,1.45488e-08,0.679542,0.0258467,0
48,38,21,1.61492e-09,0.617053,0.148563,0
48,39,21,3.05242e-10,0.70634,0.258436,0
48,0,22,1.00371e-11,0.799734,0.106408,0
48,1,22,5.67164e-11,0.659695,0.0508799,0
48,2,22,3.92718e-10,0.945864,0.0973912,0
48,3,22,1.81239e-09,0.860684,0.324274,0
48,4,22,1.3785e-08,0.845633,0.343826,0
48,5,22,9.65046e-08,0.756957,0.382489,0
48,6,22,7.81276e-07,0.653257,0.0408598,0
48,7,22,2.48936e-06,0.863474,0.377132,0
48,8,22,1.3159e-05,0.92354,0.0305667,0
48,9,22,3.43621e-05,0.711713,0.372128,0
48,10,22,0.000131457,0.701092,0.312468,0
48,11,22,0.000515912,0.929537,0.198181,0
48,12,22,0.00158803,0.752952,0.18005,0
48,13,22,0.00284118,0.687945,0.355756,0
48,14,22,0.0054093,0.774839,0.352984,0
48,15,22,0.00981622,0.632461,0.39531,0
48,16,22,0.0231378,0.754171,0.0191323,0
48,17,22,0.0248883,0.59032,0.298483,0
48,18,22,0.0311554,0.832459,0.320852,0
48,19,22,0.0489494,0.593198,0.0142283,0
48,20,22,0.0427912,0.760641,0.155038,0
48,21,22,0.0263981,0.758381,0.396635,0
48,22,22,0.0238001,0.9645,0.376926,0
48,23,22,0.0248401,0.888697,0.141937,0
48,24,22,0.0171059,0.747746,0.219846,0
48,25,22,0.013656,0.918558,0.0274851,0
48,26,22,0.00751671,0.762202,0.0330471,0
48,27,22,0.00262012,0.803243,0.35956,0
48,28,22,0.00168795,0.911306,0.091137,0
48,29,22,0.00056555,0.989831,0.26694,0
48,30,22,0.000223487,0.603948,0.102165,0
48,31,22,7.79489e-05,0.704207,0.0277017,0
48,32,22,2.00839e-05,0.983911,0.191302,0
48,33,22,4.98115e-06,0.958321,0.128886,0
48,34,22,1.02965e-06,0.650092,0.189734,0
48,35,22,2.15036e-07,0.645582,0.194406,0
48,36,22,3.61767e-08,0.968119,0.208307,0
48,37,22,6.32749e-09,0.8466,0.0626554,0
48,38,22,1.08631e-09,0.617494,0.0443232,0
48,39,22,2.27966e-10,0.839413,0.0380047,0
48,0,23,5.44445e-12,0.750397,0.220037,0
48,1,23,2.75455e-11,0.755461,0.0654735,0
48,2,23,1.1975e-10,0.709517,0.371327,0
48,3,23,1.12957e-09,0.870393,0.198419,0
48,4,23,6.21162e-09,0.605086,0.396966,0
48,5,23,6.03583e-08,0.868582,0.126769,0
48,6,23,2.51091e-07,0.951707,0.103373,0
48,7,23,9.92418e-07,0.817606,0.254428,0
48,8,23,2.93185e-06,0.688422,0.391359,0
48,9,23,1.41874e-05,0.899263,0.223125,0
48,10,23,6.37312e-05,0.672174,0.0215433,0
48,11,23,0.000146726,0.727877,0.301275,0
48,12,23,0.000383787,0.707349,0.215822,0
48,13,23,0.000955148,0.890224,0.0431775,0
48,14,23,0.00180845,0.872311,0.0367484,0
48,15,23,0.00306289,0.982989,0.195358,0
48,16,23,0.0049077,0.655363,0.136953,0
48,17,23,0.00552048,0.759846,0.303274,0
48,18,23,0.00802151,0.889348,0.244776,0
48,19,23,0.0114644,0.630908,0.0606277,0
48,20,23,0.00920482,0.628298,0.230869,0
48,21,23,0.00781382,0.943042,0.17352,0
48,22,23,0.00591655,0.658423,0.223217,0
48,23,23,0.00460904,0.920092,0.296685,0
48,24,23,0.00468192,0.947898,0.111161,0
48,25,23,0.00240185,0.67518,0.351927,0
48,26,23,0.00193409,0.86109,0.124372,0
48,27,23,0.000762015,0.896177,0.326047,0
48,28,23,0.000338079,0.845653,0.275154,0
48,29,23,0.00017375,0.74993,0.215478,0
48,30,23,5.20407e-05,0.809612,0.339219,0
48,31,23,1.81259e-05,0.935967,0.333072,0
48,32,23,5.84196e-06,0.604407,0.299818,0
48,33,23,1.56137e-06,0.903469,0.271352,0
48,34,23,3.24595e-07,0.902506,0.336788,0
48,35,23,7.99032e-08,0.788128,0.20082,0
48,36,23,1.667e-08,0.649886,0.15415,0
48,37,23,2.29628e-09,0.857346,0.31216,0
48,38,23,4.94839e-10,0.686884,0.0551292,0
48,39,23,1.40727e-10,0.865217,0.000751953,0
48,0,24,4.88214e-12,0.671349,0.0116286,0
48,1,24,1.66331e-11,0.666754,0.0725277,0
48,2,24,1.23795e-10,0.755069,0.160931,0
48,3,24,8.56544e-10,0.949705,0.204044,0
48,4,24,7.11581e-09,0.889362,0.0416549,0
48,5,24,2.64992e-08,0.690175,0.281177,0
48,6,24,1.24553e-07,0.621121,0.194639,0
48,7,24,4.58444e-07,0.839747,0.240858,0
48,8,24,2.37448e-06,0.609171,0.128843,0
48,9,24,9.97583e-06,0.854586,0.0595999,0
48,10,24,2.25547e-05,0.878144,0.29837,0
48,11,24,7.66013e-05,0.992711,0.0839368,0
48,12,24,0.000171202,0.929881,0.208119,0
48,13,24,0.000431389,0.748954,0.0489507,0
48,14,24,0.000777676,0.893425,0.094343,0
48,15,24,0.00134169,0.747227,0.0250169,0
48,16,24,0.00138499,0.919162,0.306635,0
48,17,24,0.00233988,0.891106,0.119777,0
48,18,24,0.00274799,0.666644,0.255021,0
48,19,24,0.0037641,0.794702,0.071301,0
48,20,24,0.00249478,0.87187,0.396451,0
48,21,24,0.00234038,0.896547,0.295995,0
48,22,24,0.00241003,0.977715,0.0811745,0
48,23,24,0.00134836,0.824872,0.391859,0
48,24,24,0.00117859,0.664939,0.280101,0
48,25,24,0.000944644,0.833379,0.234592,0
48,26,24,0.000459108,0.878609,0.371847,0
48,27,24,0.000400833,0.912632,0.0224544,0
48,28,24,0.000171829,0.940919,0.0902165,0
48,29,24,6.56733e-05,0.7507,0.184693,0
48,30,24,2.70559e-05,0.792335,0.174072,0
48,31,24,7.56723e-06,0.974934,0.282408,0
48,32,24,3.15792e-06,0.852465,0.0199368,0
48,33,24,6.45531e-07,0.961565,0.363756,0
48,34,24,2.30512e-07,0.912085,0.00281168,0
48,35,24,4.92894e-08,0.622912,0.0900895,0
48,36,24,9.72575e-09,0.65254,0.159534,0
48,37,24,1.73881e-09,0.969049,0.188824,0
48,38,24,2.86545e-10,0.605361,0.113098,0
48,39,24,9.60871e-11,0.617838,0.0145151,0
49,0,0,1.60114e-11,0.918617,0.0733739,0
49,1,0,5.79559e-11,0.911876,0.23874,0
49,2,0,4.75664e-10,0.778333,0.03999,0
49,3,0,2.17975e-09,0.7837,0.133483,0
49,4,0,9.72017e-09,0.657147,0.260355,0
49,5,0,5.66131e-08,0.622565,0.2888,0
49,6,0,3.73602e-07,0.975421,0.000311506,0
49,7,0,1.17775e-06,0.996883,0.246993,0
49,8,0,5.02523e-06,0.844656,0.00282652,0
49,9,0,1.13478e-05,0.609214,0.20991,0
49,10,0,3.5927e-05,0.759908,0.0186663,0
49,11,0,8.23503e-05,0.98942,0.0931085,0
49,12,0,0.000162706,0.63608,0.247354,0
49,13,0,0.000275111,0.75271,0.393292,0
49,14,0,0.000572336,0.786133,0.343976,0
49,15,0,0.00133146,0.870792,0.1802,0
49,16,0,0.00169953,0.603606,0.376881,0
49,17,0,0.00330815,0.822007,0.154167,0
49,18,0,0.00450032,0.601886,0.0923575,0
49,19,0,0.00427045,0.69214,0.273305,0
49,20,0,0.00432092,0.839678,0.333278,0
49,21,0,0.00543916,0.663907,0.156424,0
49,22,0,0.00419534,0.668699,0.302145,0
49,23,0,0.00429114,0.765771,0.0831767,0
49,24,0,0.0032799,0.8238,0.0125253,0
49,25,0,0.00188075,0.935033,0.179902,0
49,26,0,0.000975723,0.757084,0.370664,0
49,27,0,0.000789609,0.890119,0.130616,0
49,28,0,0.000354641,0.827823,0.208334,0
49,29,0,0.000106469,0.984362,0.337814,0
49,30,0,4.01228e-05,0.898888,0.215877,0
49,31,0,9.281e-06,0.834691,0.386102,0
49,32,0,4.34622e-06,0.842809,0.1104,0
49,33,0,1.38686e-06,0.718508,0.0661068,0
49,34,0,3.2064e-07,0.606254,0.169361,0
49,35,0,7.3381e-08,0.757953,0.117395,0
49,36,0,1.44378e-08,0.605632,0.079537,0
49,37,0,1.92993e-09,0.884537,0.31607,0
49,38,0,2.45851e-10,0.842384,0.37052,0
49,39,0,5.9316e-11,0.860431,0.365984,0
49,0,1,1.60606e-11,0.940015,0.17978,0
49,1,1,9.36876e-11,0.638164,0.148327,0
49,2,1,5.5448e-10,0.867537,0.266369,0
49,3,1,4.15933e-09,0.836519,0.109889,0
49,4,1,1.88862e-08,0.824497,0.153171,0
49,5,1,8.41712e-08,0.988685,0.339566,0
49,6,1,4.59511e-07,0.888691,0.094394,0
49,7,1,2.39841e-06,0.702425,0.0161734,0
49,8,1,8.38021e-06,0.884257,0.0443563,0
49,9,1,2.77729e-05,0.775707,0.0806877,0
49,10,1,6.34421e-05,0.958242,0.190148,0
49,11,1,0.000159687,0.825151,0.278206,0
49,12,1,0.000403467,0.655329,0.241767,0
49,13,1,0.000986982,0.814949,0.0812245,0
49,14,1,0.00179195,0.975349,0.239546,0
49,15,1,0.00303669,0.874877,0.352187,0
49,16,1,0.00648434,0.843257,0.118253,0
49,17,1,0.00851283,0.633685,0.182614,0
49,18,1,0.0110438,0.676332,0.166604,0
49,19,1,0.0134691,0.939843,0.129738,0
49,20,1,0.0146067,0.634229,0.142519,0
49,21,1,0.0150559,0.947675,0.108853,0
49,22,1,0.0144502,0.844626,0.000208151,0
49,23,1,0.0102268,0.730801,0.121913,0
49,24,1,0.00664679,0.659216,0.213636,0
49,25,1,0.00480861,0.789123,0.276974,0
49,26,1,0.00373995,0.704025,0.0976502,0
49,27,1,0.00206932,0.665247,0.0875057,0
49,28,1,0.000743365,0.822497,0.161534,0
49,29,1,0.000274258,0.625683,0.101566,0
49,30,1,6.85004e-05,0.698682,0.278522,0
49,31,1,2.8783e-05,0.884879,0.0592348,0
49,32,1,8.47465e-06,0.999088,0.106712,0
49,33,1,2.2523e-06,0.990644,0.164415,0
49,34,1,5.34254e-07,0.61322,0.138028,0
49,35,1,9.95965e-08,0.85374,0.272282,0
49,36,1,1.95234e-08,0.812374,0.179113,0
49,37,1,2.97189e-09,0.821157,0.237079,0
49,38,1,5.21905e-10,0.632341,0.147862,0
49,39,1,8.07849e-11,0.696864,0.321256,0
49,0,2,1.8753e-11,0.78812,0.393369,0
49,1,2,1.28455e-10,0.75953,0.326573,0
49,2,2,1.3709e-09,0.919338,0.060287,0
49,3,2,8.50013e-09,0.80328,0.278325,0
49,4,2,5.65993e-08,0.943343,0.130384,0
49,5,2,2.21138e-07,0.688096,0.28446,0
49,6,2,1.17945e-06,0.923799,0.139466,0
49,7,2,3.44993e-06,0.638467,0.376209,0
49,8,2,2.01199e-05,0.759009,0.207101,0
49,9,2,6.5623e-05,0.935018,0.270276,0
49,10,2,0.000238178,0.893848,0.0836286,0
49,11,2,0.00049674,0.816082,0.278314,0
49,12,2,0.00154336,0.689877,0.069982,0
49,13,2,0.00331997,0.989547,0.206654,0
49,14,2,0.00575392,0.698578,0.398501,0
49,15,2,0.0142825,0.971885,0.223317,0
49,16,2,0.0258415,0.927213,0.0754828,0
49,17,2,0.0315004,0.680048,0.280143,0
49,18,2,0.041086,0.897578,0.34253,0
49,19,2,0.051383,0.71042,0.355108,0
49,20,2,0.0522562,0.888115,0.374254,0
49,21,2,0.0555754,0.858561,0.267595,0
49,22,2,0.0500209,0.782254,0.148913,0
49,23,2,0.0283707,0.947683,0.389466,0
49,24,2,0.0298338,0.683735,0.122146,0
49,25,2,0.0212205,0.773025,0.17937,0
49,26,2,0.0149571,0.982826,0.0703701,0
49,27,2,0.00560185,0.601628,0.197557,0
49,28,2,0.0021007,0.669428,0.146588,0
49,29,2,0.000613591,0.897055,0.288376,0
49,30,2,0.000232499,0.722992,0.217016,0
49,31,2,7.51403e-05,0.80345,0.254533,0
49,32,2,2.30292e-05,0.700162,0.235948,0
49,33,2,5.21011e-06,0.991552,0.194697,0
49,34,2,1.31019e-06,0.962438,0.173758,0
49,35,2,2.33593e-07,0.740031,0.258041,0
49,36,2,3.72391e-08,0.86757,0.345667,0
49,37,2,7.48633e-09,0.692074,0.199677,0
49,38,2,8.22012e-10,0.828802,0.307422,0
49,39,2,1.37911e-10,0.617442,0.39782,0
49,0,3,4.46446e-11,0.787978,0.111824,0
49,1,3,2.10085e-10,0.953398,0.299088,0
49,2,3,2.20994e-09,0.981229,0.1323,0
49,3,3,1.63851e-08,0.821106,0.228917,0
49,4,3,1.42476e-07,0.992132,0.0301385,0
49,5,3,7.61546e-07,0.722278,0.0763644,0
49,6,3,2.92252e-06,0.707387,0.194112,0
49,7,3,1.30478e-05,0.749062,0.157877,0
49,8,3,4.0068e-05,0.937645,0.372007,0
49,9,3,0.000218366,0.627948,0.0835675,0
49,10,3,0.00065332,0.867804,0.143459,0
49,11,3,0.00179876,0.699867,0.118116,0
49,12,3,0.00395894,0.725061,0.339468,0
49,13,3,0.00932748,0.645321,0.283564,0
49,14,3,0.0257697,0.795358,0.118604,0
49,15,3,0.0512945,0.716618,0.102483,0
49,16,3,0.0862476,0.758358,0.0326377,0
49,17,3,0.106093,0.495981,0.251158,0
49,18,3,0.186218,0.491492,0.0283764,0
49,19,3,0.252836,0.505877,0.0203074,0
49,20,3,0.263303,0.691344,0.0110467,0
49,21,3,0.207624,0.623922,0.17539,0
49,22,3,0.18041,0.688401,0.131261,0
49,23,3,0.112027,0.549989,0.392736,0
49,24,3,0.0970906,0.838483,0.344162,0
49,25,3,0.0924058,0.607695,0.0155339,0
49,26,3,0.0405439,0.680762,0.214833,0
49,27,3,0.0144984,0.716162,0.331148,0
49,28,3,0.00513956,0.703478,0.386101,0
49,29,3,0.0019612,0.780945,0.336809,0
49,30,3,0.000759933,0.676992,0.164542,0
49,31,3,0.00026766,0.879537,0.0553412,0
49,32,3,4.989e-05,0.653048,0.387815,0
49,33,3,1.50097e-05,0.885823,0.016427,0
49,34,3,2.9815e-06,0.759525,0.173408,0
49,35,3,6.07589e-07,0.897616,0.100344,0
49,36,3,1.17241e-07,0.673733,0.0323492,0
49,37,3,1.31284e-08,0.771326,0.2754,0
49,38,3,1.58292e-09,0.623277,0.366085,0
49,39,3,4.00052e-10,0.776941,0.0959149,0
49,0,4,7.71664e-11,0.637549,0.0731464,0
49,1,4,3.60696e-10,0.973846,0.255308,0
49,2,4,2.84291e-09,0.806679,0.262845,0
49,3,4,2.58841e-08,0.774269,0.292016,0
49,4,4,1.93463e-07,0.619086,0.226415,0
49,5,4,1.50569e-06,0.663457,0.0480659,0
49,6,4,8.4091e-06,0.736743,0.0367196,0
49,7,4,3.18379e-05,0.637631,0.124565,0
49,8,4,0.000133006,0.991671,0.0701321,0
49,9,4,0.000442641,0.606422,0.305346,0
49,10,4,0.00165296,0.921112,0.138522,0
49,11,4,0.00483632,0.781033,0.259909,0
49,12,4,0.0112674,0.607956,0.379658,0
49,13,4,0.035828,0.918844,0.104357,0
49,14,4,0.0557612,0.550361,0.373375,0
49,15,4,0.132398,0.668018,0.215751,0
49,16,4,0.231101,0.642485,0.24634,0
49,17,4,0.279918,0.697639,0.377701,0
49,18,4,0.456052,0.490827,0.254561,0
49,19,4,0.54046,0.379919,0.270867,0
49,20,4,0.724906,0.104441,0.0514001,0
49,21,4,0.491216,0.433266,0.328256,0
49,22,4,0.439329,0.411046,0.328171,0
49,23,4,0.503865,0.356728,0.0826737,0
49,24,4,0.384318,0.325266,0.0858356,0
49,25,4,0.241251,0.509652,0.0155853,0
49,26,4,0.106965,0.740337,0.134622,0
49,27,4,0.0477179,0.814571,0.154159,0
49,28,4,0.0193655,0.85328,0.13625,0
49,29,4,0.00599524,0.698283,0.198415,0
49,30,4,0.00197058,0.875186,0.139335,0
49,31,4,0.000649359,0.97401,0.0156745,0
49,32,4,0.000118377,0.76706,0.387032,0
49,33,4,3.03807e-05,0.819158,0.169388,0
49,34,4,5.94803e-06,0.827402,0.23037,0
49,35,4,1.20548e-06,0.892658,0.0510759,0
49,36,4,1.7418e-07,0.700006,0.232218,0
49,37,4,2.87787e-08,0.946847,0.224747,0
49,38,4,3.19466e-09,0.695439,0.271938,0
49,39,4,7.93598e-10,0.895964,0.0952945,0
49,0,5,9.88479e-11,0.751092,0.213731,0
49,1,5,5.94311e-10,0.798624,0.155847,0
49,2,5,5.24185e-09,0.719054,0.039994,0
49,3,5,3.29221e-08,0.621394,0.383417,0
49,4,5,3.42104e-07,0.938857,0.141962,0
49,5,5,1.88155e-06,0.982718,0.270708,0
49,6,5,1.30018e-05,0.792995,0.19721,0
49,7,5,7.71073e-05,0.633237,0.0366817,0
49,8,5,0.000266581,0.84071,0.221481,0
49,9,5,0.00094131,0.68415,0.378478,0
49,10,5,0.0044984,0.90802,0.0453858,0
49,11,5,0.0103023,0.962069,0.389699,0
49,12,5,0.0406916,0.957681,0.0223485,0
49,13,5,0.0874762,0.807338,0.218366,0
49,14,5,0.168203,0.714129,0.387461,0
49,15,5,0.334978,0.540234,0.334786,0
49,16,5,0.544261,0.402487,0.335392,0
49,17,5,0.969167,0,0.0890306,0
49,18,5,0.900423,0,0.356759,0
49,19,5,1,0,0.20533,0
49,20,5,1,0,0.232522,0
49,21,5,1,0,0.352144,0
49,22,5,0.97584,0,0.363077,0
49,23,5,1,0,0.140087,0
49,24,5,0.768655,0.114618,0.192667,0
49,25,5,0.402202,0.348993,0.282034,0
49,26,5,0.23921,0.46028,0.132101,0
49,27,5,0.115931,0.65785,0.101473,0
49,28,5,0.0403169,0.721764,0.228589,0
49,29,5,0.0134003,0.882989,0.306878,0
49,30,5,0.0039251,0.925191,0.297685,0
49,31,5,0.00136525,0.871051,0.0950026,0
49,32,5,0.000289744,0.759799,0.191086,0
49,33,5,6.35842e-05,0.633093,0.211348,0
49,34,5,1.01903e-05,0.774524,0.320844,0
49,35,5,1.87507e-06,0.991158,0.222402,0
49,36,5,3.92123e-07,0.729074,0.0173603,0
49,37,5,4.32349e-08,0.969857,0.367646,0
49,38,5,6.13164e-09,0.701196,0.278164,0
49,39,5,1.55424e-09,0.630174,0.0664862,0
49,0,6,1.50595e-10,0.686724,0.117798,0
49,1,6,7.83748e-10,0.998333,0.27877,0
49,2,6,6.8005e-09,0.753681,0.29484,0
49,3,6,4.77074e-08,0.966102,0.383481,0
49,4,6,4.45692e-07,0.623145,0.157809,0
49,5,6,3.2879e-06,0.642699,0.134264,0
49,6,6,1.75081e-05,0.667854,0.258739,0
49,7,6,0.000118265,0.755189,0.0917579,0
49,8,6,0.000603482,0.705772,0.144138,0
49,9,6,0.00240037,0.70158,0.181296,0
49,10,6,0.00946925,0.603457,0.111905,0
49,11,6,0.0262897,0.738193,0.241113,0
49,12,6,0.087036,0.621347,0.053274,0
49,13,6,0.160005,0.470475,0.376213,0
49,14,6,0.458931,0.307725,0.232465,0
49,15,6,0.980494,0,0.0330994,0
49,16,6,1,0,0.220635,0
49,17,6,1,0,0.164502,0
49,18,6,1,0,0.192148,0
49,19,6,1,0,0.150696,0
49,20,6,1,0,0.157196,0
49,21,6,1,0,0.227633,0
49,22,6,1,0,0.0147287,0
49,23,6,1,0,0.00546879,0
49,24,6,1,0,0.276686,0
49,25,6,0.763722,0.0500162,0.299964,0
49,26,6,0.457594,0.507672,0.23406,0
49,27,6,0.200909,0.689539,0.302832,0
49,28,6,0.0996113,0.651529,0.0964339,0
49,29,6,0.0313551,0.650663,0.100577,0
49,30,6,0.00976319,0.70013,0.0828911,0
49,31,6,0.00201854,0.94927,0.3028,0
49,32,6,0.000611624,0.618147,0.107469,0
49,33,6,0.000115014,0.608759,0.199266,0
49,34,6,1.98672e-05,0.790464,0.332549,0
49,35,6,3.37081e-06,0.723108,0.326554,0
49,36,6,6.64994e-07,0.987189,0.0353633,0
49,37,6,9.19694e-08,0.916727,0.235982,0
49,38,6,1.1937e-08,0.792018,0.168214,0
49,39,6,2.17209e-09,0.913867,0.255745,0
49,0,7,1.59897e-10,0.922018,0.36126,0
49,1,7,1.01727e-09,0.846905,0.392185,0
49,2,7,1.10315e-08,0.843235,0.254658,0
49,3,7,1.07455e-07,0.821926,0.0364008,0
49,4,7,5.92299e-07,0.890558,0.218979,0
49,5,7,3.50012e-06,0.780361,0.364189,0
49,6,7,2.77608e-05,0.719156,0.209441,0
49,7,7,0.000130745,0.878926,0.318589,0
49,8,7,0.000775976,0.782963,0.336837,0
49,9,7,0.0048514,0.902716,0.0264944,0
49,10,7,0.0154901,0.602854,0.248322,0
49,11,7,0.0588169,0.680148,0.0836523,0
49,12,7,0.143257,0.688603,0.136625,0
49,13,7,0.357514,0.457391,0.184048,0
